attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Aroma,Unnamed: 7,Profumo,Sapore,Texture,Struttura della Pasta,Colore della Pasta,Spessore della Crosta
Aroma,TN328_2019-12-04,21.0,TN328,C0P,TG_19,2019-12-04,2019.0,OK,Il campione presenta una solubilità poco marcata.,Poco solubile,Poco solubile,1.0,True,False,False,False,False,,,[],[],14.0,III,2018-04-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN306_2019-12-04,22.0,TN306,C0D,TG_08,2019-12-04,2019.0,OK,"Il campione mostra lievi note stallatiche, ma non su tutti i pezzi.",Leggermente da sstalla ma non su tutti i pezzi,Leggermente da stalla ma non su tutti i pezzi,1.0,True,False,False,False,False,,,[],[],14.0,III,2018-04-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN310_2019-12-06,23.0,TN310,C0F,TG_26,2019-12-06,2019.0,OK,Cipolla.,Cipolla,Cipolla ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-06_Seduta_15/P3a_TN310_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-06_Seduta_15/P3a_TN310_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P3a_TN310_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P3b_TN310_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P3a_TN310_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P3b_TN310_Grana.bmp""]",15.0,III,2018-04-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN307_2019-12-06,24.0,TN307,C0E,TG_26,2019-12-06,2019.0,OK,Lettiera.,Lettiera,Lettiera,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-06_Seduta_15/P2a_TN307_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-06_Seduta_15/P2a_TN307_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P2a_TN307_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P2b_TN307_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P2a_TN307_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P2b_TN307_Grana.bmp""]",15.0,III,2018-04-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN306_2019-12-11,25.0,TN306,C0D,TG_14,2019-12-11,2019.0,OK,Il campione presenta una particolare sensibilità al fermentato.,Particolare sensibilità mia al fermentato,Particolare sensibilità mia al fermentato ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-11_Seduta_16/P3a_TN306_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-11_Seduta_16/P3a_TN306_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P3a_TN306_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P3b_TN306_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P3a_TN306_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P3b_TN306_Grana.bmp""]",16.0,III,2018-04-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN319_2019-12-11,26.0,TN319,C0M,TG_14,2019-12-11,2019.0,OK,Crauti.,Crauti,Crauti,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-11_Seduta_16/P4a_TN319_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-11_Seduta_16/P4a_TN319_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P4a_TN319_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P4b_TN319_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P4a_TN319_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P4b_TN319_Grana.bmp""]",16.0,III,2018-04-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN326_2019-12-11,27.0,TN326,C0O,TG_20,2019-12-11,2019.0,OK,Il campione ha un'intensità poco marcata.,poco intenso,Scarico,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-11_Seduta_16/P6a_TN326_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-11_Seduta_16/P6a_TN326_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P6a_TN326_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P6b_TN326_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P6a_TN326_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P6b_TN326_Grana.bmp""]",16.0,III,2018-04-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN313_2019-12-18,28.0,TN313,C0H,TG_26,2019-12-18,2019.0,OK,Il campione presenta note metalliche.,Metallico, Metallico ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-18_Seduta_17/P3a_TN313_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-18_Seduta_17/P3a_TN313_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-18_Seduta_17\\P3a_TN313_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-18_Seduta_17\\P3b_TN313_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-18_Seduta_17\\P3a_TN313_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-18_Seduta_17\\P3b_TN313_Grana.bmp""]",17.0,III,2018-04-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN304_2020-01-08,29.0,TN304,C0B,TG_04,2020-01-08,2020.0,ILLEGGIBILE,,"Ok ti sentiti tutti molto leggeri di profumo. Forse perché  le mie vie nasali non sono per vie, ahimè","Ok ti sentiti tutti molto leggeri di profumo. Forse perché  le mie vie nasali non sono per vie, ahimè ",1.0,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P2a_TN304_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P2a_TN304_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P2a_TN304_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P2b_TN304_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P2a_TN304_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P2b_TN304_Grana.bmp""]",18.0,IV,2018-06-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN314_2020-01-08,30.0,TN314,C0I,Q_09,2020-01-08,2020.0,OK,Il campione mostra note vegetali balsamiche.,Vegetale balsamico,Vegetale balsamico ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P3a_TN314_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P3a_TN314_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P3a_TN314_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P3b_TN314_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P3a_TN314_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P3b_TN314_Grana.bmp""]",18.0,IV,2018-06-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN328_2020-01-08,31.0,TN328,C0P,TG_19,2020-01-08,2020.0,OK,Il campione potrebbe beneficiare di una maggiore stagionatura.,Maggiore stagionatura,Maggiore stagionatura ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P4a_TN328_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P4a_TN328_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P4a_TN328_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P4b_TN328_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P4a_TN328_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P4b_TN328_Grana.bmp""]",18.0,IV,2018-06-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN330_2020-01-08,32.0,TN330,C0Q,TG_19,2020-01-08,2020.0,OK,Il campione potrebbe beneficiare di una maggiore stagionatura.,Maggiore stagionatura,Maggiore stagionatura ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P5a_TN330_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P5a_TN330_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P5a_TN330_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P5b_TN330_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P5a_TN330_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P5b_TN330_Grana.bmp""]",18.0,IV,2018-06-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN311_2020-01-15,33.0,TN311,C0G,TG_19,2020-01-15,2020.0,OK,Il campione presenta note tostate.,Tostato,Tostato,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-15_Seduta_19/P4a_TN311_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-15_Seduta_19/P4a_TN311_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P4a_TN311_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P4b_TN311_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P4a_TN311_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P4b_TN311_Grana.bmp""]",19.0,IV,2018-06-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN311_2020-01-15,34.0,TN311,C0G,TG_20,2020-01-15,2020.0,OK,Il campione risulta poco caratteristico.,Poco caratteristico,Poco caratteristico ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-15_Seduta_19/P4a_TN311_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-15_Seduta_19/P4a_TN311_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P4a_TN311_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P4b_TN311_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P4a_TN311_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P4b_TN311_Grana.bmp""]",19.0,IV,2018-06-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN330_2020-01-15,35.0,TN330,C0Q,TG_20,2020-01-15,2020.0,OK,Il campione presenta note ossidate.,ossidato,Passato ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-15_Seduta_19/P6a_TN330_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-15_Seduta_19/P6a_TN330_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P6a_TN330_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P6b_TN330_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P6a_TN330_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P6b_TN330_Grana.bmp""]",19.0,IV,2018-06-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN305_2020-01-22,36.0,TN305,C0C,Q_02,2020-01-22,2020.0,OK,Il campione mostra sentori di ananas.,Ananas,Ananas ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P1a_TN305_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P1a_TN305_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P1a_TN305_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P1b_TN305_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P1a_TN305_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P1b_TN305_Grana.bmp""]",20.0,IV,2018-06-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN305_2020-01-22,37.0,TN305,C0C,TG_04,2020-01-22,2020.0,OK,Il campione ha un aroma leggerissimo.,Leggerissimo,Leggerissimo,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P1a_TN305_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P1a_TN305_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P1a_TN305_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P1b_TN305_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P1a_TN305_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P1b_TN305_Grana.bmp""]",20.0,IV,2018-06-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN313_2020-01-22,38.0,TN313,C0H,TG_04,2020-01-22,2020.0,OK,"Il campione mostra una buona intensità retroolfattiva, con un aroma che rispecchia le caratteristiche tipiche del Grana Trentino, senza note particolari.",Quando non scrivo nulla è perché  non trovo niente di diverso dal profumo.  Buona intensità retrolfattivoiva,Quando non scrivo nulla è perché  non trovo niente di diverso dal profumo.  Buona intensità retroolfattiva,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P3a_TN313_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P3a_TN313_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P3a_TN313_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P3b_TN313_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P3a_TN313_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P3b_TN313_Grana.bmp""]",20.0,IV,2018-06-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN319_2020-01-22,39.0,TN319,C0M,TG_04,2020-01-22,2020.0,OK,Il campione appare più povero all'olfatto.,Più povero che all' olfatto,Più povero che all' olfatto,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P4a_TN319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P4a_TN319_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P4a_TN319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P4b_TN319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P4a_TN319_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P4b_TN319_Grana.bmp""]",20.0,IV,2018-06-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN311_2020-01-29,40.0,TN311,C0G,TG_04,2020-01-29,2020.0,OK,L'aroma del campione non è confacente al Grana Trentino.,Aroma non confacente il trenting,Aroma non confacente il trenting,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P3a_TN311_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P3a_TN311_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P3a_TN311_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P3b_TN311_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P3a_TN311_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P3b_TN311_Grana.bmp""]",21.0,IV,2018-06-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN323_2020-01-29,41.0,TN323,C0N,TG_20,2020-01-29,2020.0,FUORI_ATTRIBUTO,Glutammato dominante.,Glutammato dominante,Glutammato dominante ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P5a_TN323_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P5a_TN323_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P5a_TN323_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P5b_TN323_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P5a_TN323_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P5b_TN323_Grana.bmp""]",21.0,IV,2018-06-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
Aroma,TN305_2020-02-05,42.0,TN305,C0C,TG_04,2020-02-05,2020.0,OK,Inesistente.,Inesistente,Inesistente,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-05_Seduta_22/P1a_TN305_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-05_Seduta_22/P1a_TN305_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-05_Seduta_22\\P1a_TN305_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-05_Seduta_22\\P1b_TN305_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-05_Seduta_22\\P1a_TN305_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-05_Seduta_22\\P1b_TN305_Grana.bmp""]",22.0,V,2018-08-01,Commenti liberi_QTG_2019_Aroma.csv,,,,,,,,
