sample_id,anno,codice_caseificio,data_seduta,path_fetta_primaria,path_grana_primaria,caption,n_attributi_usati,n_panelisti,tokens_usati,timestamp_generazione
TN304_2018-11-07,2018,TN304,2018-11-07,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-07/P1a_304_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-07/P1a_304_grana.bmp,"Il profumo è poco intenso ma positivo, con note di vegetale lesso e lattico cotto, risultando caratteristico ma poco complesso. Il sapore è salato e leggermente piccante, con un buon umami che pizzica al palato, sebbene risulti complessivamente nella norma inferiore. L'aroma presenta sentori di latte cotto e burro, accompagnati da un accenno di brodo di carne, risultando caratteristico ma poco complesso. La texture è asciutta e granulosa, con cristalli poco solubili e una leggera adesività. La struttura della pasta mostra una frattura profonda e irregolare, con la presenza di occhiature e una certa disomogeneità, evidenziando un grave difetto centrale. Il colore della pasta è chiaro, con qualche leggera macchia rosa e una certa disomogeneità. Lo spessore della crosta è variabile, con misure di 8 cm su un lato e 6 cm sull'altro.",7,8,1627,2026-03-09T17:48:43.111646
TN326_2022-01-19,2021,TN326,2022-01-19,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-01-19_Seduta_13/P4a_TN326_152_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-01-19_Seduta_13/P4a_TN326_152_grana.bmp,Il profumo è assente. Il sapore è caratterizzato da una nota di polvere. L'aroma presenta anch'esso una sensazione di polvere. La texture è asciutta. La struttura della pasta mostra una bella conformazione in metà forma.,4,2,909,2026-03-09T17:48:45.117249
TN311_2018-10-31,2018,TN311,2018-10-31,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P4a_311_grana.bmp,"Il profumo è intenso e abbastanza equilibrato, con una nota dominante di latte cotto che, su un pezzo, vira verso il bruciato. Si percepiscono sentori di burro fuso, panna e un leggero fermentato, con un accenno animale. Il sapore si presenta dolce e sapido, con una nota quasi rinfrescante e una lieve acidità; tuttavia, alcuni panelisti segnalano una piccantezza eccessiva — difetto. L'aroma offre note di frutta fermentata e latte bruciato, accompagnate da burro e un accenno di brodo animale con erbe amare. La texture è umida e cedevole, con una buona presenza di microcristalli, anche se alcuni la definiscono scarsa. La struttura della pasta è mista e regolare, con una frattura discreta e una grana piuttosto bella, sebbene alcuni notino una frattura irregolare. Il colore della pasta è omogeneo, di tonalità gialla media, con tendenze al carico. Lo spessore della crosta è uniforme, mediamente di 1 cm.",7,11,1766,2026-03-09T17:48:50.312073
TN314_2020-09-09,2020,TN314,2020-09-09,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-09_Seduta_02/P6a_TN314_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-09_Seduta_02/P6a_TN314_Grana.bmp,"Il profumo è complesso, sebbene con un'intensità limitata. L'aroma presenta un lievissimo sentore, accompagnato da una nota di ragù. La texture è caratterizzata da molte fessure e una microocchiatura, con zone a grana grossolana molto limitate.",4,4,977,2026-03-09T17:48:52.407915
TN311_2021-01-20,2020,TN311,2021-01-20,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P4_TN311_237_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P4_TN311_237_GRANA_A.bmp,"Il profumo è caratterizzato da note di noce. Il sapore si presenta persistente con una sapidità importante. La texture è anche solubile, sebbene leggermente asciutta.",4,2,920,2026-03-09T17:48:54.150763
TN311_2018-09-26,2018,TN311,2018-09-26,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P4a_311_grana.bmp,"Il profumo è poco intenso, con note di burro cotto, brodo e un accenno vegetale che ricorda il burro fresco. Il sapore si presenta dolce e sapido, con una lieve piccantezza e una punta di amaro, anche se risulta sbilanciato verso il salato. L'aroma è meno complesso rispetto al profumo, con note di latte cotto e vegetali cotti, ma risulta comunque gradevole. La texture è umida e pastosa, con una certa solubilità, anche se presenta cristalli che lasciano una sensazione di sabbia fine in bocca. La struttura della pasta mostra una frattura abbastanza regolare, con una grana media e ben distribuita. Il colore della pasta è giallo carico e uniforme, mentre lo spessore della crosta è fine, con una leggera evidenza di colore bruno.",7,12,1768,2026-03-09T17:48:57.906830
TN323_2018-12-12,2018,TN323,2018-12-12,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P2a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P2a_323_grana.bmp,"Il profumo è caratterizzato da un'insolita combinazione di insilato vegetale, note animali e un leggero sentore di burro fuso, con un accenno di brodo e una nota di vegetale balsamico. Il sapore si presenta equilibrato, con una dolcezza evidente e una leggera acidità, anche se alcuni panelisti segnalano una percezione di insipido. L'aroma è piacevole, con note di panna, vegetale e burro, accompagnate da un leggero cotto. La texture è morbida, ma tende a impastare, risultando poco granulosa e lasciando un residuo farinoso. La struttura della pasta mostra una microocchiatura centrale non fitta e una frattura regolare, con presenza di cristalli piccoli. Il colore della pasta è giallo intenso, omogeneo e carico, mentre lo spessore della crosta è spessa, con spigoli accentuati e una media di 12 mm.",7,10,1820,2026-03-09T17:49:02.364012
TN319_2020-12-09,2020,TN319,2020-12-09,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-09_Seduta_14/P4_TN319_236_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-09_Seduta_14/P4_TN319_236_GRANA_A.bmp,"Il profumo è caratterizzato da una piacevole nota di nocciola. Il sapore si presenta con un retrogusto amaro, non dolce, evocando una certa complessità. La texture è molto irregolare, con una struttura che varia dall'inesistente al grossolano e presenta poca grana, evidenziando zone spagnole molto estese al centro della forma.",4,4,1006,2026-03-09T17:49:04.700174
TN305_2022-06-08,2021,TN305,2022-06-08,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-06-08_Seduta_28/P2a_TN305_159_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-06-08_Seduta_28/P2a_TN305_159_Grana.bmp,"Il profumo è sgradevole, con una nota di puzza che compromette l'esperienza olfattiva. La struttura della pasta presenta una fessura sotto la frattura, suggerendo una possibile anomalia. Il colore della pasta è sicuro sotto piatto.",3,3,923,2026-03-09T17:49:06.655056
TN307_2019-12-06,2019,TN307,2019-12-06,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-06_Seduta_15/P2a_TN307_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-06_Seduta_15/P2a_TN307_Grana.bmp,"Il profumo è caratterizzato da una nota di lettiera, con un pezzo che presenta un pessimo odore — difetto. Il sapore offre un buon equilibrio, con una leggera acidità. L'aroma richiama nuovamente la lettiera. La texture mostra pochi cristalli.",4,4,935,2026-03-09T17:49:08.784958
TN306_2020-09-09,2020,TN306,2020-09-09,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-09_Seduta_02/P4a_TN306_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-09_Seduta_02/P4a_TN306_Grana.bmp,"Il profumo è molto vegetale, ma poco intenso e poco complesso. Il sapore presenta gusti ben percettibili, tuttavia il piccante e l'acre non sono equilibrati e risultano persistenti — difetto. L'aroma è leggerissimo con una nota fermentata. La texture mostra una serie di fessure sotto un piatto. Il colore della pasta presenta un alone centrale particolarmente rosato, con un bordo più tendente al giallo chiaro. Lo spessore della crosta è considerato buono.",6,7,1085,2026-03-09T17:49:11.766582
TN323_2019-04-03,2018,TN323,2019-04-03,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-04-03/P4a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-04-03/P4a_323_grana.bmp,"Il profumo è caratterizzato da un'intensità medio-forte, con note di latte intero, panna e brodo di carne, accompagnate da sentori di fermentato e insilato di mais. Si percepiscono anche accenni di caramella mou e vegetali, con un finale fruttato e lattico fresco. Il sapore presenta una leggera piccantezza e amarezza, con una componente salata e acida ben equilibrata, anche se risulta un po' modesto. L'aroma è di latte cotto e pasta cotta, con leggere note di crosta e ossidato, risultando buono. La texture è friabile e asciutta, con una microstruttura fine e cristalli presenti, ma con un residuo sabbioso. La struttura della pasta mostra una frattura regolare e una grana fine, con qualche irregolarità. Il colore della pasta è paglierino carico e omogeneo. Lo spessore della crosta è medio, intorno ai 10 mm, con una caratterizzazione sfumata.",7,11,1871,2026-03-09T17:49:17.192393
TN338_2020-12-16,2020,TN338,2020-12-16,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-16_Seduta_15/P6_TN338_643_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-16_Seduta_15/P6_TN338_643_GRANA_A.bmp,"Il profumo è caratterizzato da note di liquirizia e caramello, ma presenta anche un forte sentore di dado e glutammato, risultando spiacevole. Il sapore è descritto come troppo sapido e cremoso. L'aroma è indefinito e dolciastro, con rimandi al dado e al caramello, ma non riesce a richiamare l'essenza del formaggio grana. La texture mostra una microocchiatura diffusissima, con occhi di 1 o 2 mm molto diffusi su un lato e più piccoli al centro. Il colore della pasta è pallido.",5,6,1153,2026-03-09T17:49:20.387898
TN314_2018-11-21,2018,TN314,2018-11-21,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_grana.bmp,"Il profumo è caratterizzato da note di latte acido, yogurt e fruttato, con accenni vegetali e animali, ma presenta anche elementi negativi di sedano e marcio. Il sapore si distingue per un equilibrio medio, con salato e umami, ma tende all'amaro e presenta un sapore glutammato molto negativo. L'aroma rivela note di emmenthal e fruttato, ma è accompagnato da percezioni di marcio e vegetale, risultando piuttosto negativo. La texture è dura, con pochi granuli e una struttura pastosa poco solubile, mentre la struttura della pasta è stirata, con microocchiture e fratture irregolari. Il colore della pasta è carico e omogeneo, con tendenze al rosa e al giallo nocciola. Lo spessore della crosta è medio, con spigoli pronunciati e una misura variabile tra 10 e 12 mm.",7,10,1563,2026-03-09T17:49:24.980758
TN304_2020-01-08,2019,TN304,2020-01-08,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P2a_TN304_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P2a_TN304_Grana.bmp,"Il profumo è leggero e delicato, con note che si percepiscono in modo sottile. Il sapore presenta una piccantezza eccessiva — difetto, che potrebbe risultare poco equilibrata. L'aroma è descritto come molto leggero, senza particolari intensità. La texture è priva di cristalli, risultando quindi uniforme e liscia.",3,3,940,2026-03-09T17:49:27.317078
TN323_2018-09-19,2018,TN323,2018-09-19,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P5a_323_grana.bmp,"Il profumo è caratterizzato da note lattiche bruciate e sentori di fermentato, con un accenno dolciastro e di cavolfiore cotto, che si mescolano a fragranze di grana e latte. Il sapore presenta una sapidità e umami elevati, con una piccantezza quasi bruciante in chiusura e un leggero retrogusto amaro, risultando complessivamente sbilanciato. La texture è eccellente, con cristalli ben percepibili e una sensazione friabile che lascia la bocca impastata. La struttura della pasta si presenta granulosa, con fratture irregolari e microocchiature, mentre il colore della pasta è giallo carico, non omogeneo e più intenso al centro. Lo spessore della crosta è nella norma, con una media di circa 10 mm, ma presenta irregolarità.",6,10,1561,2026-03-09T17:49:31.907398
TN311_2019-09-18,2019,TN311,2019-09-18,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/I bimestre/2019-09-18_Seduta_03/P1a_TN311_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/I bimestre/2019-09-18_Seduta_03/P1a_TN311_Grana.bmp,"Il profumo è caratterizzato da note di caffè e cacao amaro. L'aroma non risulta tipico del grana, presentando una peculiarità che potrebbe destare interesse. La pasta mostra una fascia bianca con una zona diffusa rosa, un aspetto che suscita qualche disappunto.",3,2,917,2026-03-09T17:49:34.173688
TN305_2019-02-13,2018,TN305,2019-02-13,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P2a_305_grana.bmp,"Il profumo è caratterizzato da una frutta matura di intensità alta, accompagnata da note animali e un sentore di crosta e brodo, con una leggera ossidazione. Il sapore risulta dolce e salato, ma manca di pienezza e umami, presentando un equilibrio tra gusti, anche se la piccantezza è praticamente assente. L'aroma è dominato da frutta matura e odori fermentati, con una nota di latte cotto, ma non tipico del TrentinGrana. La texture è elastica e granulosa, ma asciutta, con una friabilità quasi nulla e una certa gommosità. La struttura della pasta è non omogenea, con aree stirate e profonde fratture, mentre il colore della pasta è carico e aranciato, con sfumature intense. Lo spessore della crosta è medio, di circa 12 mm, con spigoli pronunciati.",7,10,1770,2026-03-09T17:49:39.795672
TN323_2021-01-27,2020,TN323,2021-01-27,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P5_TN323_753_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P5_TN323_753_GRANA_A.bmp,"Il profumo è pannoso ed elegante, con una moderata intensità. Il sapore risulta pungente, con una leggera nota di piccantezza, che potrebbe essere attribuita a un eccesso di sale. La texture si presenta un po' umida. La struttura della pasta mostra un centro differente dalle zone periferiche, con una microocchiatura al centro che conferisce alla pasta una consistenza quasi spugnosa e piccole aree spagnole di pochi millimetri.",4,6,1035,2026-03-09T17:49:42.959013
