attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Colore della Pasta
Colore_della_Pasta,TN323_2020-01-29,24.0,TN323,C0N,TG_04,2020-01-29,2020.0,FUORI_ATTRIBUTO,Non è di colore paglierino.,Non paglierino,Non paglierino,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P5a_TN323_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P5a_TN323_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P5a_TN323_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P5b_TN323_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P5a_TN323_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P5b_TN323_Grana.bmp""]",21.0,IV,2018-06-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN326_2020-01-29,25.0,TN326,C0O,TG_04,2020-01-29,2020.0,CONFORME,"Il campione mostra lievi variazioni di colore, mantenendo comunque una buona uniformità.",Le differenze di colore sono minime,Le differenze di colore sono minime,0.5,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P6a_TN326_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P6a_TN326_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P6a_TN326_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P6b_TN326_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P6a_TN326_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P6b_TN326_Grana.bmp""]",21.0,IV,2018-06-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN305_2020-01-29,26.0,TN305,C0C,TG_28,2020-01-29,2020.0,FUORI_ATTRIBUTO,C'è un alone centrale di colore rosato.,Alone centrale rosato,Alone centrale rosato,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P2a_TN305_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P2a_TN305_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P2a_TN305_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P2b_TN305_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P2a_TN305_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P2b_TN305_Grana.bmp""]",21.0,IV,2018-06-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN316_2020-01-29,27.0,TN316,C0L,TG_28,2020-01-29,2020.0,FUORI_ATTRIBUTO,L'alone è rivolto più verso uno dei due piatti.,Alone è rivolto più verso uno dei due piatti,Alone è rivolto più verso uno dei due piatti ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P4a_TN316_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P4a_TN316_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P4a_TN316_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P4b_TN316_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P4a_TN316_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P4b_TN316_Grana.bmp""]",21.0,IV,2018-06-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN326_2020-01-29,28.0,TN326,C0O,TG_28,2020-01-29,2020.0,FUORI_ATTRIBUTO,Il sottocrosta tende al rosato e colora anche parte della pasta circostante.,Il sottocrosta è tendente al rosato e colora anche parte della pasta circostante,Il sottocrosta è tendente al rosato e colora anche parte della pasta circostante,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P6a_TN326_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P6a_TN326_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P6a_TN326_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P6b_TN326_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P6a_TN326_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-29_Seduta_21\\P6b_TN326_Grana.bmp""]",21.0,IV,2018-06-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN319_2020-02-05,29.0,TN319,C0M,TG_04,2020-02-05,2020.0,OK,"Il campione presenta una pasta di colore giallo saturo, uniforme e priva di macchie.","Giallo saturo, ma omogeneo","Giallo saturo, ma omogeneo",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-05_Seduta_22/P4a_TN319_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-05_Seduta_22/P4a_TN319_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-05_Seduta_22\\P4a_TN319_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-05_Seduta_22\\P4b_TN319_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-05_Seduta_22\\P4a_TN319_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-05_Seduta_22\\P4b_TN319_Grana.bmp""]",22.0,V,2018-08-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN307_2020-02-05,30.0,TN307,C0E,TG_14,2020-02-05,2020.0,FUORI_ATTRIBUTO,Il colore è bianco grigio.,Bianco grigio,Bianco grigio,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-05_Seduta_22/P3a_TN307_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-05_Seduta_22/P3a_TN307_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-05_Seduta_22\\P3a_TN307_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-05_Seduta_22\\P3b_TN307_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-05_Seduta_22\\P3a_TN307_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-05_Seduta_22\\P3b_TN307_Grana.bmp""]",22.0,V,2018-08-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN326_2020-02-12,31.0,TN326,C0O,TG_19,2020-02-12,2020.0,FUORI_ATTRIBUTO,Alone arancio rosato.,Alone arancio rosato,Alone arancio rosato,1.0,True,False,False,False,False,,,[],[],23.0,V,2018-08-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN319_2020-02-19,32.0,TN319,C0M,Q_02,2020-02-19,2020.0,FUORI_ATTRIBUTO,"Non ho considerato la macchia dovuta a una correzione dello scalzo; se si considera il difetto, il voto è 5,0.","Non ho tenuto conto della macchia dovuta ad una ""correzione"" dello scalzo   Se va considerato il difetto il voto è 5,0","Non ho tenuto conto della macchia dovuta ad una ""correzione"" dello scalzo   Se va considerato il difetto il voto è 5,0",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P6a_TN319_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P6a_TN319_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6a_TN319_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6b_TN319_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6a_TN319_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6b_TN319_Grana.bmp""]",24.0,V,2018-08-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN304_2020-02-19,33.0,TN304,C0B,Q_09,2020-02-19,2020.0,FUORI_ATTRIBUTO,Pasta disidratata sotto crosta.,Pasta disidratata sotto crosta,Pasta disidratata sotto crosta,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P2a_TN304_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P2a_TN304_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P2a_TN304_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P2b_TN304_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P2a_TN304_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P2b_TN304_Grana.bmp""]",24.0,V,2018-08-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN319_2020-02-19,34.0,TN319,C0M,Q_09,2020-02-19,2020.0,FUORI_ATTRIBUTO,"Zona con fitti puntini neri, probabilmente muffa.",Zona con fitti puntini neri (muffa?),Zona con fitti puntini neri (muffa?),1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P6a_TN319_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P6a_TN319_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6a_TN319_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6b_TN319_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6a_TN319_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6b_TN319_Grana.bmp""]",24.0,V,2018-08-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN307_2020-02-19,35.0,TN307,C0E,TG_04,2020-02-19,2020.0,OK,"Il campione presenta un alone centrale davvero minimo, di 10 cm, su di un giallo paglierino chiarissimo, che non penalizza troppo la valutazione.","Alone centrale davvero minimo, 10 cm, su di un giallo paglierino chiarissimo. Non penalizza troppo","Alone centrale davvero minimo, 10 cm, su di un giallo paglierino chiarissimo. Non penalizza troppo",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P4a_TN307_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P4a_TN307_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P4a_TN307_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P4b_TN307_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P4a_TN307_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P4b_TN307_Grana.bmp""]",24.0,V,2018-08-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN307_2020-02-19,36.0,TN307,C0E,TG_12,2020-02-19,2020.0,FUORI_ATTRIBUTO,Piccolo alone centrale.,Piccolo alone centrale,Piccolo alone centrale,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P4a_TN307_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P4a_TN307_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P4a_TN307_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P4b_TN307_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P4a_TN307_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P4b_TN307_Grana.bmp""]",24.0,V,2018-08-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN319_2020-02-19,37.0,TN319,C0M,TG_12,2020-02-19,2020.0,FUORI_ATTRIBUTO,"Colore buono, escludendo la zona del difetto vicino allo scalzo.",Colore buono senza calcolare la zona del difetto vicino allo scalzo,Colore buono senza calcolare la zona del difetto vicino allo scalzo,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P6a_TN319_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P6a_TN319_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6a_TN319_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6b_TN319_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6a_TN319_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6b_TN319_Grana.bmp""]",24.0,V,2018-08-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN319_2020-02-19,38.0,TN319,C0M,TG_14,2020-02-19,2020.0,FUORI_ATTRIBUTO,Grossa macchia di muffa.,Grossa macchia di muffa,Grossa macchia di muffa,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P6a_TN319_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P6a_TN319_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6a_TN319_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6b_TN319_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6a_TN319_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6b_TN319_Grana.bmp""]",24.0,V,2018-08-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN307_2020-02-19,39.0,TN307,C0E,TG_19,2020-02-19,2020.0,FUORI_ATTRIBUTO,Colore bianco cipria.,Bianco cipria,Bianco cipria,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P4a_TN307_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P4a_TN307_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P4a_TN307_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P4b_TN307_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P4a_TN307_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P4b_TN307_Grana.bmp""]",24.0,V,2018-08-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN319_2020-02-19,40.0,TN319,C0M,TG_20,2020-02-19,2020.0,FUORI_ATTRIBUTO,Presenza di muffa laterale.,Presenza di ingresso di muffa laterale,Presenza di ingresso di muffa laterale ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P6a_TN319_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P6a_TN319_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6a_TN319_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6b_TN319_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6a_TN319_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6b_TN319_Grana.bmp""]",24.0,V,2018-08-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN319_2020-02-19,41.0,TN319,C0M,TG_24,2020-02-19,2020.0,FUORI_ATTRIBUTO,Una parte è sporca.,Sporca una parte,Sporca una parte,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P6a_TN319_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P6a_TN319_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6a_TN319_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6b_TN319_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6a_TN319_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-02-19_Seduta_24\\P6b_TN319_Grana.bmp""]",24.0,V,2018-08-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN310_2020-03-04,42.0,TN310,C0F,Q_02,2020-03-04,2020.0,OK,"Il campione presenta una pasta di colore paglierino chiaro, uniforme e priva di macchie, con una frattura scalza che evidenzia una leggera microocchiatura e la presenza di cristalli di tirosina. Tuttavia, è stata notata una potenziale macchia al centro, non considerata nel voto.",Presenza di una potenziale macchia al centro  NON CONSIDERATA NEL VOTO perché nascosta dal taglio a coltello,Presenza di una potenziale macchia al centro  NON CONSIDERATA NEL VOTO perché nascosta dal taglio a coltello,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/V bimestre/2020-03-04_Seduta_25/P3a_TN310_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/V bimestre/2020-03-04_Seduta_25/P3a_TN310_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\V bimestre\\2020-03-04_Seduta_25\\P3a_TN310_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\V bimestre\\2020-03-04_Seduta_25\\P3b_TN310_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\V bimestre\\2020-03-04_Seduta_25\\P3a_TN310_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\V bimestre\\2020-03-04_Seduta_25\\P3b_TN310_Grana.bmp""]",25.0,V,2018-08-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
Colore_della_Pasta,TN310_2020-03-04,43.0,TN310,C0F,TG_04,2020-03-04,2020.0,OK,"La pasta del campione è abbastanza omogenea, con una tonalità di giallo paglierino.",abbastamza omogeneo,abbastamza omogeneo,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/V bimestre/2020-03-04_Seduta_25/P3a_TN310_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/V bimestre/2020-03-04_Seduta_25/P3a_TN310_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\V bimestre\\2020-03-04_Seduta_25\\P3a_TN310_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\V bimestre\\2020-03-04_Seduta_25\\P3b_TN310_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\V bimestre\\2020-03-04_Seduta_25\\P3a_TN310_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\V bimestre\\2020-03-04_Seduta_25\\P3b_TN310_Grana.bmp""]",25.0,V,2018-08-01,Commenti liberi_QTG_2019_Colore della pasta.csv,
