attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Struttura della Pasta
Struttura_della_Pasta,TN306_2019-10-09,20.0,TN306,C0D,Q_09,2019-10-09,2019,OK,"Si nota una fascia sotto un piatto con stiratura diversa, più fine, che influisce sulla compattezza.",Fascia sotto un piatto (BIANCA)  con stirataruttura diversa più fine,Fascia sotto un piatto (BIANCA)  con struttura diversa più fine,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-09_Seduta_06/P2a_TN306_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-09_Seduta_06/P2a_TN306_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P2a_TN306_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P2b_TN306_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P2a_TN306_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P2b_TN306_Grana.bmp""]",6.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN323_2019-10-09,21.0,TN323,C0N,Q_09,2019-10-09,2019,FUORI_ATTRIBUTO,Presenta grani grossi e arrotondati.,Grani grossi e arrotondota,Grani grossi e arrotondota,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-09_Seduta_06/P3a_TN323_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-09_Seduta_06/P3a_TN323_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P3a_TN323_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P3b_TN323_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P3a_TN323_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P3b_TN323_Grana.bmp""]",6.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN306_2019-10-09,22.0,TN306,C0D,TG_04,2019-10-09,2019,FUORI_ATTRIBUTO,Non considero le due fessure.,Non considero le due fessurette,Non considero le due fessurette,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-09_Seduta_06/P2a_TN306_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-09_Seduta_06/P2a_TN306_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P2a_TN306_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P2b_TN306_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P2a_TN306_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P2b_TN306_Grana.bmp""]",6.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN306_2019-10-09,23.0,TN306,C0D,TG_13,2019-10-09,2019,FUORI_ATTRIBUTO,Il centro è disidratato.,Disidratata al centro,Disidratata al centro,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-09_Seduta_06/P2a_TN306_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-09_Seduta_06/P2a_TN306_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P2a_TN306_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P2b_TN306_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P2a_TN306_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P2b_TN306_Grana.bmp""]",6.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN323_2019-10-09,24.0,TN323,C0N,TG_13,2019-10-09,2019,OK,"La pasta presenta una grana grossa con angoli arrotondati, evidenziando una buona compattezza.",Grana grossa arrotondata,Grana grossa arrotondata ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-09_Seduta_06/P3a_TN323_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-09_Seduta_06/P3a_TN323_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P3a_TN323_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P3b_TN323_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P3a_TN323_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P3b_TN323_Grana.bmp""]",6.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN302_2019-10-09,25.0,TN302,C0A,TG_24,2019-10-09,2019,ILLEGGIBILE,,stiratairata si intende leggermente!,Stirata si intende leggermente!,1.0,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-09_Seduta_06/P1a_TN302_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-09_Seduta_06/P1a_TN302_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P1a_TN302_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P1b_TN302_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P1a_TN302_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-09_Seduta_06\\P1b_TN302_Grana.bmp""]",6.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,,,,,,2019-10-16,2019,,,,,,False,False,False,False,False,,,,,7.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,,,,,,2019-10-23,2019,,,,,,False,False,False,False,False,,,,,8.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN310_2019-10-30,26.0,TN310,C0F,Q_09,2019-10-30,2019,FUORI_ATTRIBUTO,La zona centrale ha una fitta microocchiatura su pasta rosa e un punto di pasta biancastra.,Zona centrale con fitta microocchiaturaroocchiatura su pastirataa rosa e in un punto pastirataa biancastiratara,Zona centrale con fitta microocchiatura su pasta rosa e in un punto pasta biancastra ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-30_Seduta_09/P2a_TN310_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-30_Seduta_09/P2a_TN310_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P2a_TN310_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P2b_TN310_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P2a_TN310_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P2b_TN310_Grana.bmp""]",9.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN319_2019-10-30,27.0,TN319,C0M,Q_09,2019-10-30,2019,FUORI_ATTRIBUTO,"L'occhitura varia da 1 mm a 4 mm, diffusa al centro e verso un lato, sotto un piatto.",Occhitura da 1 mm a 4 mm dffusa al centro e verso un lato e sotto un piatto,Occhitura da 1 mm a 4 mm dffusa al centro e verso un lato e sotto un piatto,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-30_Seduta_09/P3a_TN319_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-30_Seduta_09/P3a_TN319_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P3a_TN319_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P3b_TN319_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P3a_TN319_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P3b_TN319_Grana.bmp""]",9.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN326_2019-10-30,28.0,TN326,C0O,Q_09,2019-10-30,2019,FUORI_ATTRIBUTO,C'è una fascia sotto un piatto con piccole fessure fitte.,Fascia sotto un piatto con piccole fessure fitte,Fascia sotto un piatto con piccole fessure fitte,1.0,True,False,False,False,False,,,[],[],9.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN328_2019-10-30,29.0,TN328,C0P,Q_09,2019-10-30,2019,FUORI_ATTRIBUTO,La zona centrale presenta molte piccole fessure e un aspetto sgretolato.,Zona centrale on tante piccole fessure e aspetto sgretolato,Zona centrale on tante piccole fessure e aspetto sgretolato,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-30_Seduta_09/P5a_TN328_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-30_Seduta_09/P5a_TN328_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P5a_TN328_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P5b_TN328_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P5a_TN328_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P5b_TN328_Grana.bmp""]",9.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN310_2019-10-30,30.0,TN310,C0F,TG_11,2019-10-30,2019,FUORI_ATTRIBUTO,"C'è un grosso accumulo di cristalli, sembra sierosa.","Grosso accumulo di cristirataalli,sembra sierosa","Grosso accumulo di cristalli,sembra sierosa ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-30_Seduta_09/P2a_TN310_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-30_Seduta_09/P2a_TN310_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P2a_TN310_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P2b_TN310_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P2a_TN310_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P2b_TN310_Grana.bmp""]",9.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN328_2019-10-30,31.0,TN328,C0P,TG_13,2019-10-30,2019,FUORI_ATTRIBUTO,La forma è slegata.,Slegata,Slegata,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-30_Seduta_09/P5a_TN328_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-30_Seduta_09/P5a_TN328_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P5a_TN328_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P5b_TN328_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P5a_TN328_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P5b_TN328_Grana.bmp""]",9.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN310_2019-10-30,32.0,TN310,C0F,TG_19,2019-10-30,2019,FUORI_ATTRIBUTO,C'è una macchia bianca che sembra muffa.,Macchia bianca come fosse muffa,Macchia bianca come fosse muffa,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-30_Seduta_09/P2a_TN310_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-30_Seduta_09/P2a_TN310_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P2a_TN310_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P2b_TN310_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P2a_TN310_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\II bimestre\\2019-10-30_Seduta_09\\P2b_TN310_Grana.bmp""]",9.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,,,,,,2019-11-06,2019,,,,,,False,False,False,False,False,,,,,10.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN319_2019-11-13,33.0,TN319,C0M,Q_09,2019-11-13,2019,FUORI_ATTRIBUTO,C'è una profonda fessura che attraversa la forma.,Profonda fessura che attraversa la forma,Profonda fessura che attraversa la forma ,1.0,True,False,False,False,False,,,[],[],11.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN326_2019-11-13,34.0,TN326,C0O,TG_11,2019-11-13,2019,FUORI_ATTRIBUTO,Ci sono macchie rosa.,macchie rosa,macchie rosa,1.0,True,False,False,False,False,,,[],[],11.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN319_2019-11-13,35.0,TN319,C0M,TG_11,2019-11-13,2019,FUORI_ATTRIBUTO,C'è un'importante frattura.,Importante frattura,Importante frattura ,1.0,True,False,False,False,False,,,[],[],11.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN326_2019-11-13,36.0,TN326,C0O,TG_12,2019-11-13,2019,FUORI_ATTRIBUTO,C'è un enorme occhio sieroso.,Enorme occhio sieroso,Enorme occhio sieroso,1.0,True,False,False,False,False,,,[],[],11.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN314_2019-11-13,37.0,TN314,C0I,TG_12,2019-11-13,2019,FUORI_ATTRIBUTO,"Voto positivo, non considerando una vistosa spaccatura.",Voto positivo non considerando una vistirataosa spaccatura,Voto positivo non considerando una vistosa spaccatura,1.0,True,False,False,False,False,,,[],[],11.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN307_2019-11-13,38.0,TN307,C0E,TG_12,2019-11-13,2019,FUORI_ATTRIBUTO,In un angolo sembra molto più umida.,In un angolo sembra molto più  umida,In un angolo sembra molto più  umida,1.0,True,False,False,False,False,,,[],[],11.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN319_2019-11-13,39.0,TN319,C0M,TG_12,2019-11-13,2019,FUORI_ATTRIBUTO,C'è una fessura enorme.,Fessura enorme,Fessura enorme,1.0,True,False,False,False,False,,,[],[],11.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN326_2019-11-13,40.0,TN326,C0O,TG_19,2019-11-13,2019,FUORI_ATTRIBUTO,Presenta un grande occhio.,Grande occhio,Grande occhio,1.0,True,False,False,False,False,,,[],[],11.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN319_2019-11-13,41.0,TN319,C0M,TG_19,2019-11-13,2019,FUORI_ATTRIBUTO,Manca la granulosità.,Manca la granulosità,Manca la granulosità,1.0,True,False,False,False,False,,,[],[],11.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN323_2019-11-13,42.0,TN323,C0N,TG_35,2019-11-13,2019,FUORI_ATTRIBUTO,La presenza di micro occhiatura non è significativa.,Presenza di microocchiaturaro occhiatura non significativa,Presenza di micro occhiatura non significativa,1.0,True,False,False,False,False,,,[],[],11.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN314_2019-11-13,43.0,TN314,C0I,TG_35,2019-11-13,2019,FUORI_ATTRIBUTO,C'è una piccola fessura di 3 cm.,Una piccola fessura di 3 cm,Una piccola fessura di 3 cm,1.0,True,False,False,False,False,,,[],[],11.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN307_2019-11-13,44.0,TN307,C0E,TG_35,2019-11-13,2019,FUORI_ATTRIBUTO,C'è una piccola area spagnola della grandezza di una noce.,Piccola area spugnosa della grandezza di una noce,Piccola area spagnola della grandezza di una noce,1.0,True,False,False,False,False,,,[],[],11.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN319_2019-11-13,45.0,TN319,C0M,TG_35,2019-11-13,2019,FUORI_ATTRIBUTO,"C'è una grande fessura longitudinale, lunga più della metà della forma.","Grande fessura longitudinale, lunga più della metà della forma","Grande fessura longitudinale, lunga più della metà della forma",1.0,True,False,False,False,False,,,[],[],11.0,II,2018-02-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN314_2019-11-20,46.0,TN314,C0I,Q_02,2019-11-20,2019,OK,"La superficie del campione appare ruvida, conferendo una texture interessante alla pasta.",Ruvida,Ruvida ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-11-20_Seduta_12/P2a_TN314_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-11-20_Seduta_12/P2a_TN314_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-11-20_Seduta_12\\P2a_TN314_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-11-20_Seduta_12\\P2b_TN314_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-11-20_Seduta_12\\P2a_TN314_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-11-20_Seduta_12\\P2b_TN314_Grana.bmp""]",12.0,III,2018-04-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN323_2019-11-20,47.0,TN323,C0N,Q_09,2019-11-20,2019,FUORI_ATTRIBUTO,Un piccolo occhio subito sotto la superficie di taglio appare come una macchia grigia.,1 piccolo occhio subito sotto la superficie di taglio appariva come macchia grigia,1 piccolo occhio subito sotto la superficie di taglio appariva come macchia grigia,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-11-20_Seduta_12/P3a_TN323_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-11-20_Seduta_12/P3a_TN323_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-11-20_Seduta_12\\P3a_TN323_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-11-20_Seduta_12\\P3b_TN323_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-11-20_Seduta_12\\P3a_TN323_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-11-20_Seduta_12\\P3b_TN323_Grana.bmp""]",12.0,III,2018-04-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
Struttura_della_Pasta,TN326_2019-11-20,48.0,TN326,C0O,TG_19,2019-11-20,2019,FUORI_ATTRIBUTO,È senza grana.,Senza grana,Senza grana ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-11-20_Seduta_12/P4a_TN326_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-11-20_Seduta_12/P4a_TN326_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-11-20_Seduta_12\\P4a_TN326_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-11-20_Seduta_12\\P4b_TN326_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-11-20_Seduta_12\\P4a_TN326_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-11-20_Seduta_12\\P4b_TN326_Grana.bmp""]",12.0,III,2018-04-01,Commenti liberi_QTG_2019_Struttura della pasta.csv,
