attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Sapore
Sapore,TN307_2019-12-06,26.0,TN307,C0E,TG_08,2019-12-06,2019,CONFORME,"Il Grana Trentino DOP offre un buon equilibrio, risultando gradevole al palato e conforme agli standard di qualità.",Buon equilibratorio,Buon equilibrio,0.5,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-06_Seduta_15/P2a_TN307_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-06_Seduta_15/P2a_TN307_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P2a_TN307_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P2b_TN307_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P2a_TN307_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P2b_TN307_Grana.bmp""]",15.0,III,2018-04-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN330_2019-12-06,27.0,TN330,C0Q,TG_08,2019-12-06,2019,OK,Il sapore del Grana Trentino DOP risulta troppo sbilanciato rispetto alle altre note gustative.,Troppo rispetto le altre note,Troppo rispetto le altre note,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-06_Seduta_15/P6a_TN330_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-06_Seduta_15/P6a_TN330_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P6a_TN330_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P6b_TN330_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P6a_TN330_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P6b_TN330_Grana.bmp""]",15.0,III,2018-04-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN307_2019-12-06,28.0,TN307,C0E,TG_24,2019-12-06,2019,OK,Il sapore del Grana Trentino DOP presenta solo una leggera acidità.,Solo leggermente  acido,Solo leggermente  acido,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-06_Seduta_15/P2a_TN307_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-06_Seduta_15/P2a_TN307_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P2a_TN307_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P2b_TN307_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P2a_TN307_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P2b_TN307_Grana.bmp""]",15.0,III,2018-04-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN310_2019-12-06,29.0,TN310,C0F,TG_24,2019-12-06,2019,OK,Il sapore del Grana Trentino DOP si presenta con una leggera sapidità.,Leggero salato,Leggero salato,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-06_Seduta_15/P3a_TN310_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-06_Seduta_15/P3a_TN310_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P3a_TN310_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P3b_TN310_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P3a_TN310_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-06_Seduta_15\\P3b_TN310_Grana.bmp""]",15.0,III,2018-04-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN326_2019-12-11,30.0,TN326,C0O,Q_09,2019-12-11,2019,ILLEGGIBILE,,Non me lo ricordavo e mi sono dimenticato di scriverlo su carta,Non me lo ricordavo e mi sono dimenticato di scriverlo su carta ,1.0,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-11_Seduta_16/P6a_TN326_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-11_Seduta_16/P6a_TN326_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P6a_TN326_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P6b_TN326_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P6a_TN326_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P6b_TN326_Grana.bmp""]",16.0,III,2018-04-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN302_2019-12-11,31.0,TN302,C0A,TG_08,2019-12-11,2019,OK,Il sapore del Grana Trentino DOP risulta troppo piccante rispetto alle altre sensazioni gustative.,Troppo piccante rispetto alle altre sensazioni,Troppo pi fante rispetto alle altre sensazioni,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-11_Seduta_16/P1a_TN302_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-11_Seduta_16/P1a_TN302_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P1a_TN302_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P1b_TN302_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P1a_TN302_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-11_Seduta_16\\P1b_TN302_Grana.bmp""]",16.0,III,2018-04-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN305_2019-12-18,32.0,TN305,C0C,TG_24,2019-12-18,2019,OK,Il sapore del Grana Trentino DOP presenta solo una leggera sapidità.,Solo leggermente  sapido,Solo leggermente  sapido,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-18_Seduta_17/P2a_TN305_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-18_Seduta_17/P2a_TN305_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-18_Seduta_17\\P2a_TN305_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-18_Seduta_17\\P2b_TN305_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-18_Seduta_17\\P2a_TN305_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-18_Seduta_17\\P2b_TN305_Grana.bmp""]",17.0,III,2018-04-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN305_2019-12-18,33.0,TN305,C0C,TG_35,2019-12-18,2019,OK,Il sapore del Grana Trentino DOP presenta una nota leggermente amara.,Nota leggermente amara,Nota leggermente amara,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-18_Seduta_17/P2a_TN305_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-18_Seduta_17/P2a_TN305_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-18_Seduta_17\\P2a_TN305_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-18_Seduta_17\\P2b_TN305_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-18_Seduta_17\\P2a_TN305_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\III bimestre\\2019-12-18_Seduta_17\\P2b_TN305_Grana.bmp""]",17.0,III,2018-04-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN304_2020-01-08,34.0,TN304,C0B,TG_08,2020-01-08,2020,OK,Il sapore del Grana Trentino DOP presenta un piccante che risulta eccessivo.,Un Po di piccantecante  di troppo,Un Po di piccante  di troppo,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P2a_TN304_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P2a_TN304_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P2a_TN304_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P2b_TN304_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P2a_TN304_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P2b_TN304_Grana.bmp""]",18.0,IV,2018-06-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN314_2020-01-08,35.0,TN314,C0I,TG_08,2020-01-08,2020,OK,"Il sapore del Grana Trentino DOP presenta molte note, ma non risultano omogenee.","Molte note ma non omogenee,","Molte note ma non omogenee, ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P3a_TN314_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P3a_TN314_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P3a_TN314_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P3b_TN314_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P3a_TN314_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P3b_TN314_Grana.bmp""]",18.0,IV,2018-06-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN328_2020-01-08,36.0,TN328,C0P,TG_08,2020-01-08,2020,OK,Il sapore del Grana Trentino DOP risulta troppo piccante rispetto alle altre note.,Troppo piccantecante rispetto alle altre note,Troppo piccante rispetto alle altre note,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P4a_TN328_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P4a_TN328_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P4a_TN328_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P4b_TN328_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P4a_TN328_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P4b_TN328_Grana.bmp""]",18.0,IV,2018-06-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN338_2020-01-08,37.0,TN338,C0R,TG_08,2020-01-08,2020,OK,Il sapore del Grana Trentino DOP presenta un eccesso di sale.,Eccesso di sale,Eccesso di sale,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P6a_TN338_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P6a_TN338_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P6a_TN338_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P6b_TN338_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P6a_TN338_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-08_Seduta_18\\P6b_TN338_Grana.bmp""]",18.0,IV,2018-06-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN306_2020-01-15,38.0,TN306,C0D,TG_08,2020-01-15,2020,OK,Il sapore del Grana Trentino DOP presenta un umami forse in eccesso.,Umami forse in eccesso,Umami forse in eccesso,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-15_Seduta_19/P2a_TN306_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-15_Seduta_19/P2a_TN306_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P2a_TN306_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P2b_TN306_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P2a_TN306_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P2b_TN306_Grana.bmp""]",19.0,IV,2018-06-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN313_2020-01-15,39.0,TN313,C0H,TG_08,2020-01-15,2020,OK,Il sapore del Grana Trentino DOP risulta troppo piccante.,Troppo pccante,Troppo pccante,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-15_Seduta_19/P5a_TN313_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-15_Seduta_19/P5a_TN313_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P5a_TN313_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P5b_TN313_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P5a_TN313_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P5b_TN313_Grana.bmp""]",19.0,IV,2018-06-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN330_2020-01-15,40.0,TN330,C0Q,TG_24,2020-01-15,2020,OK,Il sapore del Grana Trentino DOP presenta solo una leggera sapidità.,Solo leggermente sapido!,Solo leggermente sapido!,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-15_Seduta_19/P6a_TN330_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-15_Seduta_19/P6a_TN330_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P6a_TN330_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P6b_TN330_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P6a_TN330_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-15_Seduta_19\\P6b_TN330_Grana.bmp""]",19.0,IV,2018-06-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN319_2020-01-22,41.0,TN319,C0M,Q_02,2020-01-22,2020,FUORI_ATTRIBUTO,"Nonostante i descrittori positivi e negativi, lo valuto complessivamente positivo per le caratteristiche attese in un formaggio stagionato.",Nonostante la percezione di descrittori positivi e negativi lo valuto nel complesso positivo perché non vere ricettività ma caratteristiche attese in un formaggio stagionato,Nonostante la percezione di descrittori positivi e negativi lo valuto nel complesso positivo perché non vere ricettività ma caratteristiche attese in un formaggio stagionato ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P4a_TN319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P4a_TN319_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P4a_TN319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P4b_TN319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P4a_TN319_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P4b_TN319_Grana.bmp""]",20.0,IV,2018-06-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN305_2020-01-22,42.0,TN305,C0C,TG_04,2020-01-22,2020,OK,"Il sapore del Grana Trentino DOP è caratterizzato da un buon equilibrio, con una dolcezza leggera e una bassa presenza di piccantezza.",Buon equilibratorio. Poco umani. Non piccantecante. Dolce,Buon equilibrio. Poco umani. Non piccante. Dolce,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P1a_TN305_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P1a_TN305_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P1a_TN305_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P1b_TN305_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P1a_TN305_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P1b_TN305_Grana.bmp""]",20.0,IV,2018-06-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN307_2020-01-22,43.0,TN307,C0E,TG_04,2020-01-22,2020,OK,"È acido e amaro, ma manca di tutto il resto.",Acido e amaro. Manca di tutto il resto,Acido e amaro. Manca di tutto il resto,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P2a_TN307_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P2a_TN307_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P2a_TN307_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P2b_TN307_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P2a_TN307_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P2b_TN307_Grana.bmp""]",20.0,IV,2018-06-01,Commenti liberi_QTG_2019_Sapore.csv,
Sapore,TN313_2020-01-22,44.0,TN313,C0H,TG_04,2020-01-22,2020,OK,"Il Grana Trentino DOP presenta una varietà di sapori, con una dolcezza evidente e una leggera sapidità.","Molti sapori, anche dolce. Appena un po'  salato","Molti sapori, anche dolce. Appena un po'  salato",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P3a_TN313_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P3a_TN313_Grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P3a_TN313_Fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P3b_TN313_Fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P3a_TN313_Grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2019-2020_Trentingrana\\IV bimestre\\2020-01-22_Seduta_20\\P3b_TN313_Grana.bmp""]",20.0,IV,2018-06-01,Commenti liberi_QTG_2019_Sapore.csv,
